rank,name,value
908,Alexander Radulov,368
912,Gary Bergman,367
912,Bryan Hextall,367
912,Anthony Mantha,367
915,Bill Cook,366
915,Ruslan Fedotenko,366
915,Grant Ledyard,366
915,Jörgen Pettersson,366
919,Tyler Bertuzzi,365
919,Mike Comrie,365
921,Drake Batherson,364
921,Kris Draper,364
921,Dmitry Orlov,364
924,Troy Brouwer,363
924,Randy McKay,363
924,J.C. Tremblay,363
927,Evgenii Dadonov,362
927,Bob Kelly,362
929,Charlie McAvoy,361
930,Paul Ranheim,360
931,Tim Ecclestone,359
931,Marty McSorley,359
931,Brian Savage,359
931,Behn Wilson,359
935,Éric Bélanger,358
935,Nick Bonino,358
935,T.J. Brodie,358
935,Jamie Macoun,358
935,Jacob Trouba,358
935,John Van Boxmeer,358
935,Kris Versteeg,358
942,Ray Neufeld,357
942,Valeri Nichushkin,357
942,Gary Sabourin,357
942,Carter Verhaeghe,357
946,Pierre-Marc Bouchard,356
946,Bill Clement,356
946,Jake DeBrusk,356
946,Dan Hamhuis,356
946,Matt Niskanen,356
951,Barry Beck,355
951,Risto Siltanen,355
951,Jaroslav Špaček,355
954,Alex Galchenyuk,354
954,Todd Gill,354
956,Ted Hampson,353
956,Noah Hanifin,353
958,Tim Higgins,352
958,Mathieu Perreault,352
960,Ivan Barbashev,351
960,Dave Lowry,351
960,Perry Turnbull,351
963,Bob Berry,350
963,Joel Eriksson Ek,350
963,Vladislav Namestnikov,350
966,Niklas Sundström,349
967,Erik Johnson,348
967,John Madden,348
967,Damon Severson,348
970,Mike Corrigan,347
970,Ted Donato,347
970,Ryan Hartman,347
970,Jacques Richard,347
974,Tyler Ennis,346
974,Miro Heiskanen,346
974,Igor Korolev,346
974,Vladimir Malakhov,346
974,Tuomo Ruutu,346
974,Mikael Samuelsson,346
974,Red Sullivan,346
974,Stan Weir,346
982,Billy Harris,345
982,Sergio Momesso,345
982,Sergei Nemchinov,345
982,Marcel Pronovost,345
982,Mike Ramsey,345
987,Anthony Cirelli,344
987,Réal Cloutier,344
987,Tomas Jonsson,344
987,Reijo Ruotsalainen,344
987,Gaye Stewart,344
992,Andrew Copp,343
992,Trent Klatt,343
992,Doug Lidster,343
992,Nick Mickoski,343
992,Mattias Öhlund,343
992,Greg Polis,343
992,Brian Skrudland,343
999,Keith Brown,342
999,Pat Elynuik,342
