rank,name,value
147,"Michael Adams",1081
147,"Dwight Howard",1081
147,"Marcus Smart",1081
150,"Buck Williams",1080
151,"Tom Gugliotta",1079
152,"Nicolas Batum",1075
153,"Derrick McKey",1072
154,"Joe Johnson",1071
155,"Alex English",1067
156,"Johnny Newman",1064
157,"Sam Cassell",1058
158,"Anthony Davis",1055
159,"Lionel Hollins",1053
159,"Tony Parker",1053
161,"Chauncey Billups",1051
162,"Michael Cage",1050
162,"Bobby Jones",1050
164,"Jamaal Wilkes",1049
165,"Antawn Jamison",1048
166,"John Wall",1045
167,"Darwin Cook",1044
168,"Nenê",1041
168,"Nikola Jokić",1041
168,"James Worthy",1041
171,"Michael Cooper",1033
171,"A.C. Green",1033
173,"Eric Bledsoe",1028
174,"Tim Duncan",1025
174,"Mickey Johnson",1025
176,"Corey Brewer",1023
177,"Kyrie Irving",1022
177,"Stephon Marbury",1022
177,"Paul Westphal",1022
180,"Larry Steele",1020
181,"Johnny Moore",1017
182,"Avery Johnson",1007
183,"John Drew",1004
184,"Danny Manning",1000
185,"Sam Lacey",999
186,"Devin Harris",998
187,"Paul Pressey",997
188,"Michael Finley",996
189,"Giannis Antetokounmpo",995
189,"Jason Richardson",995
191,"Foots Walker",992
192,"Craig Ehlo",989
193,"Shane Battier",988
194,"Dell Curry",985
195,"Vernon Maxwell",975
195,"Eric Snow",975
197,"Stacey Augmon",974
197,"Dale Ellis",974
197,"J.R. Smith",974
200,"Robert Reid",973
201,"Kirk Hinrich",972
202,"Marcus Camby",967
202,"Rick Fox",967
204,"Slick Watts",961
205,"Glen Rice",958
205,"Kevin Willis",958
207,"Brent Barry",955
208,"Damon Stoudamire",953
209,"Lou Williams",952
209,"Mike Woodson",952
211,"Jim Paxson",951
211,"John Starks",951
213,"Mario Chalmers",950
214,"Adrian Dantley",944
214,"Khris Middleton",944
216,"P.J. Tucker",943
217,"George Gervin",941
218,"Dudley Bradley",940
218,"Elton Brand",940
220,"Gerald Henderson",939
221,"Robert Covington",938
222,"Jeff Teague",936
223,"Thabo Sefolosha",935
224,"Jason Williams",933
225,"Darrell Griffith",931
226,"Allen Leavell",929
227,"Vern Fleming",926
228,"Wesley Matthews",925
229,"Sidney Moncrief",924
230,"George McGinnis",923
230,"Kemba Walker",923
232,"Spud Webb",922
233,"Christian Laettner",917
233,"Chris Morris",917
233,"James Posey",917
236,"P.J. Brown",912
236,"John Long",912
236,"Aaron McKie",912
239,"World B. Free",910
239,"Darnell Valentine",910
241,"Gerald Wilkins",907
242,"T.J. McConnell",905
243,"Joe Dumars",902
244,"Steve Nash",899
245,"Al Horford",896
246,"Kenyon Martin",893
247,"Marques Johnson",888
248,"Greg Anthony",887
249,"Bradley Beal",885
249,"Tom Chambers",885
251,"Gilbert Arenas",884
251,"Steve Mix",884
253,"Luol Deng",880
253,"Clarence Weatherspoon",880
255,"Cuttino Mobley",878
255,"Purvis Short",878
257,"Greg Ballard",877
258,"Goran Dragić",876
259,"DeMarcus Cousins",874
259,"Damian Lillard",874
259,"Bryon Russell",874
262,"Earl Watson",873
263,"Larry Nance",872
264,"Ron Lee",869
264,"Jerry Stackhouse",869
266,"Rodney Rogers",868
267,"Deron Williams",867
268,"Bernard King",866
269,"Elvin Hayes",864
270,"Mark Price",860
270,"Nikola Vučević",860
272,"Otis Birdsong",858
272,"Al Harrington",858
274,"Detlef Schrempf",856
275,"Bo Outlaw",855
276,"Danny Green",853
277,"Vinnie Johnson",852
278,"Lamar Odom",848
279,"Steve Francis",846
279,"Scott Wedman",846
281,"De'Aaron Fox",845
282,"Donovan Mitchell",844
283,"Mike Gale",840
283,"Otis Thorpe",840
285,"Zach Randolph",834
286,"Eric Murdock",830
286,"Kevin Porter",830
288,"Rory Sparrow",828
289,"Tobias Harris",827
290,"Glenn Robinson",826
291,"Kevin Edwards",825
292,"Marvin Williams",824
293,"Gary Grant",821
294,"Shareef Abdur-Rahim",820
294,"Darren Collison",820
296,"Juwan Howard",818
296,"Andrew Wiggins",818
298,"Toni Kukoč",817
298,"George Lynch",817
298,"Pooh Richardson",817
301,"Luke Ridnour",814
302,"Rafer Alston",813
302,"Sidney Wicks",813
304,"M.L. Carr",812
305,"Kerry Kittles",811
306,"Courtney Lee",809
307,"Gordon Hayward",808
308,"George Hill",806
309,"Victor Oladipo",805
310,"Kyle Korver",804
311,"Reggie Williams",802
312,"Terry Tyler",801
313,"Dee Brown",800
314,"Marc Gasol",792
314,"Brian Winters",792
316,"Larry Drew",791
316,"Xavier McDaniel",791
318,"Donyell Marshall",790
319,"Jae Crowder",789
320,"Richard Jefferson",787
321,"Sherman Douglas",785
322,"Gar Heard",784
323,"Antonio McDyess",782
324,"Eric Gordon",780
325,"Bob Lanier",777
326,"Jamaal Tinsley",776
326,"Charlie Ward",776
328,"Anthony Peeler",775
329,"Jameer Nelson",772
330,"Bonzi Wells",769
331,"CJ McCollum",768
331,"Zaza Pachulia",768
331,"Ricky Pierce",768
334,"Norm Van Lier",767
335,"Eddie Jordan",766
336,"Carlos Boozer",765
337,"Dejounte Murray",764
337,"David West",764
339,"Shai Gilgeous-Alexander",761
339,"Jeff Green",761
339,"Eddie Johnson",761
339,"Kurt Rambis",761
343,"Tom Henderson",760
344,"Kenny Smith",759
344,"Klay Thompson",759
346,"LaMarcus Aldridge",758
347,"Mikal Bridges",757
347,"Fred VanVleet",757
349,"Brad Davis",756
349,"John Salmons",756
351,"John Bagley",755
352,"Kelly Oubre Jr.",754
353,"Bob McAdoo",751
353,"Ruben Patterson",751
355,"Hedo Türkoğlu",750
356,"Dennis Schröder",749
357,"Brian Shaw",747
357,"Peja Stojaković",747
359,"Hot Rod Williams",746
360,"Kyle Anderson",744
361,"OG Anunoby",741
361,"LaSalle Thompson",741
363,"Dana Barros",740
364,"Eddie Johnson",739
364,"Shaquille O'Neal",739
364,"Lonnie Shelton",739
367,"Bimbo Coles",735
368,"Tyreke Evans",734
368,"Phil Smith",734
370,"Ricky Davis",732
371,"Chris Bosh",730
372,"Jalen Rose",729
373,"Kris Dunn",728
373,"Blue Edwards",728
375,"Bill Hanzlik",727
376,"Jim Jackson",726
376,"Steve Smith",726
376,"Nick Van Exel",726
379,"Jim Price",724
379,"Kurt Thomas",724
381,"Harrison Barnes",722
381,"Jon Barry",722
381,"Randy Brown",722
384,"Mo Williams",721
385,"Tiny Archibald",719
385,"Mike Dunleavy",719
387,"Micheal Williams",717
388,"José Calderón",716
389,"Rolando Blackman",715
390,"Matt Barnes",714
390,"Richard Hamilton",714
392,"Bruce Bowen",712
393,"Jared Dudley",710
393,"Bill Laimbeer",710
395,"Patrick Beverley",708
396,"Bobby Jackson",704
396,"Tyus Jones",704
398,"Elden Campbell",702
398,"Mike Newlin",702
400,"Mychal Thompson",701
401,"Larry Smith",699
402,"Dan Issel",698
403,"Gary Harris",694
403,"Rich Kelley",694
405,"Bam Adebayo",693
405,"Leandro Barbosa",693
407,"Derek Anderson",691
407,"Dale Davis",691
409,"Mark Aguirre",687
409,"Joe Barry Carroll",687
411,"Jo Jo White",686
412,"Junior Bridgeman",685
413,"Jaylen Brown",684
413,"Lamond Murray",684
415,"Johnny Davis",683
415,"Jarrett Jack",683
415,"Chuck Person",683
418,"Phil Chenier",682
419,"Walt Frazier",681
420,"Greg Monroe",680
421,"Brandon Jennings",679
421,"Trent Tucker",679
423,"Al-Farouq Aminu",678
423,"Brook Lopez",678
423,"D'Angelo Russell",678
423,"Kelly Tripucka",678
427,"Armen Gilliam",676
428,"Larry Kenon",675
429,"Winston Garland",674
430,"Mario Elie",671
430,"Cedric Maxwell",671
430,"Bob Wilkerson",671
433,"Steven Adams",668
434,"Dan Roundfield",664
435,"Travis Best",661
435,"Bob Dandridge",661
435,"Luka Dončić",661
435,"Jayson Tatum",661
439,"Calbert Cheaney",659
440,"Kent Bazemore",658
440,"Walt Williams",658
442,"Avery Bradley",655
442,"Cliff Robinson",655
442,"Delon Wright",655
445,"Buddy Hield",653
446,"Boris Diaw",648
446,"Anthony Mason",648
448,"Kelly Olynyk",646
449,"Frank Brickowski",644
449,"Jordan Clarkson",644
451,"Kevin Martin",643
452,"Larry Nance Jr.",642
453,"Bob Sura",641
454,"Maurice Lucas",639
454,"Brad Miller",639
454,"Morris Peterson",639
457,"Pascal Siakam",638
458,"Ty Lawson",636
458,"Amar'e Stoudemire",636
460,"Rudy Gobert",634
461,"Rick Mahorn",633
462,"Jamal Mashburn",632
463,"Joe Ingles",631
463,"Kyle Macy",631
465,"Mike Bantom",630
465,"Tyson Chandler",630
465,"Josh Hart",630
468,"Alex Caruso",629
469,"Rick Adelman",628
469,"Devin Booker",628
469,"Al Jefferson",628
469,"Wes Unseld",628
473,"Blake Griffin",627
473,"Billy Knight",627
475,"Cory Joseph",626
476,"David Lee",625
477,"Ronnie Brewer",622
478,"Johnny Dawkins",618
478,"Jerome Williams",618
480,"Evan Fournier",615
480,"Bob Gross",615
480,"Terry Rozier",615
483,"Tyrone Hill",614
483,"Justin Holiday",614
483,"Garrett Temple",614
486,"Luc Mbah a Moute",612
486,"Elfrid Payton",612
486,"Ed Pinckney",612
489,"Sonny Parker",611
489,"Dennis Rodman",611
491,"Tim Thomas",609
492,"Jamal Murray",608
492,"Charlie Scott",608
494,"Quentin Richardson",607
495,"Derrick Coleman",606
495,"Pau Gasol",606
495,"Mason Plumlee",606
495,"Joe Smith",606
495,"Brian Taylor",606
500,"Kent Benson",605
500,"Robert Pack",605
500,"Herb Williams",605
503,"Lucius Allen",604
504,"Matisse Thybulle",603
505,"Anthony Carter",601
505,"C.J. Miles",601
507,"Dave Cowens",599
507,"Donte DiVincenzo",599
507,"Harvey Grant",599
507,"Zach LaVine",599
507,"Caris LeVert",599
512,"David Wingate",597
513,"Willie Anderson",594
513,"Markieff Morris",594
513,"Campy Russell",594
513,"Bryant Stith",594
517,"Reggie Jackson",593
517,"George McCloud",593
519,"Rex Chapman",592
519,"Bobby Phills",592
521,"Kevin Love",591
522,"Corey Maggette",590
523,"Phil Ford",589
524,"Nerlens Noel",588
524,"Jusuf Nurkić",588
524,"Karl-Anthony Towns",588
527,"Steve Blake",587
527,"Anthony Edwards",587
527,"Pete Maravich",587
527,"Terrence Ross",587
531,"Shaun Livingston",586
531,"Otto Porter Jr.",586
533,"Rodney McCray",585
534,"Dave Greenwood",583
534,"Maurice Harkless",583
534,"Marko Jarić",583
537,"Vin Baker",582
537,"Tony Campbell",582
539,"James Johnson",581
539,"Patty Mills",581
541,"De'Anthony Melton",579
541,"Wesley Person",579
541,"Michael Redd",579
544,"Derrick Favors",577
544,"Jeff Malone",577
546,"Vinny Del Negro",576
546,"Sean Elliott",576
546,"Beno Udrih",576
549,"DeAndre Jordan",575
550,"Phil Hubbard",574
550,"Elliot Perry",574
552,"Mike Miller",573
552,"Mark Olberding",573
554,"Julius Randle",572
555,"Norman Powell",571
555,"Tayshaun Prince",571
557,"Frank Johnson",570
558,"Reggie Lewis",569
558,"Billy Owens",569
560,"Ben Simmons",568
560,"Rodney Stuckey",568
562,"D.J. Augustin",567
562,"Royce O'Neale",567
564,"Reggie Evans",566
564,"Allan Houston",566
564,"Josh Richardson",566
564,"John Williams",566
568,"Antonio Daniels",564
569,"Bill Robinzine",563
570,"Henry Bibby",561
570,"Danny Granger",561
572,"Ersan İlyasova",560
572,"Danny Schayes",560
574,"O.J. Mayo",559
574,"C.J. Watson",559
576,"Shandon Anderson",556
576,"Jim Brewer",556
576,"Lucious Harris",556
579,"Craig Hodges",553
579,"Orlando Woolridge",553
581,"Anthony Johnson",551
582,"Danilo Gallinari",550
583,"Alvin Williams",549
584,"Mike Bratz",548
584,"Armond Hill",548
584,"Sam Mitchell",548
584,"Eric Williams",548
588,"Gail Goodrich",545
588,"Marcus Morris",545
590,"Drew Gooden",544
591,"Aaron Gordon",543
591,"Nate Robinson",543
591,"Ish Smith",543
591,"Nate Williams",543
595,"Jon Koncak",542
596,"Howard Eisley",540
597,"Tim Hardaway Jr.",537
597,"Vladimir Radmanović",537
597,"Anderson Varejão",537
600,"Derrick Rose",536
601,"Charles Johnson",534
601,"Cliff Levingston",534
601,"Joakim Noah",534
604,"B.J. Armstrong",533
604,"Jim Cleamons",533
604,"Truck Robinson",533
607,"Shawn Bradley",532
607,"Alec Burks",532
607,"Todd Day",532
607,"Taj Gibson",532
607,"Evan Turner",532
612,"Josh Howard",530
612,"Mike Mitchell",530
614,"Ollie Johnson",529
615,"Randy Foye",528
616,"Jerami Grant",527
616,"Kenny Thomas",527
618,"Calvin Natt",525
618,"Dennis Scott",525
620,"DeMarre Carroll",524
620,"Amir Johnson",524
620,"Eric Money",524
620,"Geoff Petrie",524
624,"Benoit Benjamin",522
625,"Joe Bryant",519
625,"Jeremy Lin",519
627,"Doug Collins",518
627,"Steve Hawes",518
627,"Malik Sealy",518
627,"Trae Young",518
631,"Ken Norman",517
631,"John Paxson",517
631,"Terry Teagle",517
634,"Lou Hudson",516
634,"Olden Polynice",516
636,"Bogdan Bogdanović",515
636,"Larry Johnson",515
638,"J.R. Reid",514
638,"Domantas Sabonis",514
638,"Iman Shumpert",514
638,"Lionel Simmons",514
638,"Gary Trent Jr.",514
643,"Tree Rollins",512
644,"Loy Vaught",510
645,"Marquis Daniels",509
646,"Ben Gordon",508
647,"Jeff Foster",507
647,"Mike Gminski",507
647,"Kevin Huerter",507
647,"Danny Young",507
651,"Dillon Brooks",506
651,"Dyson Daniels",506
653,"Will Barton",504
654,"Bruce Brown",503
654,"Speedy Claxton",503
656,"Dorian Finney-Smith",501
656,"Clifford Ray",501
658,"Quintin Dailey",500
658,"Scott Skiles",500
660,"Butch Beard",499
661,"Michael Carter-Williams",498
662,"Matt Harpring",497
663,"T.J. Ford",496
664,"Dikembe Mutombo",494
664,"Austin Rivers",494
666,"Derrick White",493
667,"Andray Blatche",492
667,"Don Chaney",492
669,"Taurean Prince",491
670,"Allan Bristow",490
670,"Chris Childs",490
670,"Darius Garland",490
670,"Tyrese Haliburton",490
670,"Myles Turner",490
675,"Marco Belinelli",488
676,"Mahmoud Abdul-Rauf",487
676,"John Johnson",487
676,"Malik Rose",487
679,"Clint Capela",486
679,"Jerry Reynolds",486
681,"Glen Gondrezick",485
681,"Rod Higgins",485
683,"Raja Bell",484
683,"Kenny Carr",484
685,"Lonzo Ball",483
685,"Dave Bing",483
687,"Greg Anderson",480
687,"Ron Brewer",480
687,"Scott Brooks",480
687,"Caldwell Jones",480
691,"Chuck Hayes",478
691,"Troy Murphy",478
693,"John Havlicek",476
693,"Steve Kerr",476
695,"Wilbur Holland",475
696,"Luis Scola",474
697,"Earl Monroe",473
698,"Ernie Grunfeld",472
698,"Kelvin Ransey",472
698,"Ramon Sessions",472
698,"Isaiah Thomas",472
698,"Keith Van Horn",472
703,"Chris Duhon",471
703,"Ervin Johnson",471
703,"Lorenzen Wright",471
706,"Ron Anderson",470
706,"Wilson Chandler",470
706,"Kevin Gamble",470
706,"Artis Gilmore",470
706,"Eddie House",470
706,"Jermaine O'Neal",470
712,"Gorgui Dieng",468
712,"Wesley Johnson",468
712,"Kiki Vandeweghe",468
715,"Jaren Jackson Jr.",467
716,"Chucky Atkins",465
716,"Delonte West",465
718,"Chris Gatling",464
718,"Mike Sanders",464
718,"Wayman Tisdale",464
721,"Steve Colter",463
721,"Keyon Dooling",463
721,"Herbert Jones",463
724,"Charles Smith",462
724,"Corliss Williamson",462
726,"Carlos Delfino",461
727,"Bill Cartwright",460
728,"Dante Cunningham",459
728,"Šarūnas Marčiulionis",459
728,"David Thompson",459
728,"Doug West",459
732,"Mike James",458
733,"Channing Frye",457
734,"George Johnson",456
734,"Ron Mercer",456
736,"Brian Grant",455
736,"Oliver Miller",455
736,"Louis Orr",455
739,"Greg Buckner",454
740,"Rony Seikaly",453
741,"Albert King",452
742,"Josh Okogie",451
742,"John Salley",451
744,"Cedric Ceballos",450
744,"Dwight Powell",450
746,"Spencer Dinwiddie",448
747,"Tony Delk",447
748,"Nick Collison",446
748,"Eduardo Nájera",446
750,"Scottie Barnes",445
751,"Wes Matthews",444
752,"Andrew Bogut",442
752,"Charles Jones",442
752,"Elston Turner",442
755,"Francisco García",441
755,"Desmond Mason",441
757,"Anthony Parker",439
757,"Jerry Sichting",439
759,"Samuel Dalembert",437
760,"Gene Banks",436
760,"Devean George",436
760,"Adrian Griffin",436
760,"Bobby Portis",436
764,"Thurl Bailey",435
764,"Jared Jeffries",435
764,"Jim McMillian",435
767,"Austin Carr",433
767,"LaPhonso Ellis",433
767,"P.J. Washington",433
770,"Joel Embiid",432
770,"George Johnson",432
770,"Nazr Mohammed",432
773,"Bingo Smith",431
773,"Damien Wilkins",431
775,"Antonio Davis",430
775,"Mike Evans",430
775,"Ed Ratleff",430
778,"Keith Bogans",429
778,"Dwight Jones",429
780,"Coby Dietrick",428
780,"Fred Hoiberg",428
782,"LaMelo Ball",427
783,"Jarrett Allen",426
784,"Udonis Haslem",424
784,"Voshon Lenard",424
784,"Ronnie Price",424
787,"DeShawn Stevenson",423
788,"Brad Daugherty",422
788,"Erick Strickland",422
790,"Zydrunas Ilgauskas",421
790,"Chris Mills",421
790,"Jakob Poeltl",421
793,"Tony Battie",420
793,"Ron Boone",420
793,"James Edwards",420
793,"Tyrese Maxey",420
793,"JJ Redick",420
798,"Dorell Wright",418
799,"Jeremy Lamb",417
800,"Brandon Ingram",416
801,"Jaden McDaniels",415
801,"Steve Stipanovich",415
803,"Alonzo Mourning",414
803,"Emeka Okafor",414
805,"Jodie Meeks",413
805,"Sebastian Telfair",413
805,"Jay Vincent",413
808,"Wayne Ellington",412
808,"Chandler Parsons",412
808,"Fred Roberts",412
811,"Luguentz Dort",410
812,"Jalen Brunson",408
813,"Ken Charles",407
814,"Marcus Thornton",405
815,"Buck Johnson",404
815,"Ronald Murray",404
815,"Eric Piatkowski",404
815,"Alvin Scott",404
819,"Paul Griffin",403
819,"Jacque Vaughn",403
819,"Kermit Washington",403
822,"Desmond Bane",398
822,"Bojan Bogdanović",398
824,"Terry Mills",397
824,"Mitchell Wiggins",397
826,"Bobby Simmons",396
826,"Dave Twardzik",396
828,"E'Twaun Moore",395
829,"Nick Young",394
830,"Willie Green",393
830,"Theo Ratliff",393
830,"Collin Sexton",393
830,"Jonas Valančiūnas",393
830,"Scott Williams",393
835,"Kevin Grevey",392
836,"Jordan Farmar",391
836,"Dion Waiters",391
838,"Earl Boykins",390
838,"Andrew DeClercq",390
838,"Derrick Jones Jr.",390
838,"Ralph Sampson",390
842,"Jalen Suggs",388
842,"Wally Szczerbiak",388
844,"Malik Beasley",387
844,"Michael Brooks",387
846,"Brandon Knight",386
847,"Danny Ferry",384
847,"Jim McElroy",384
847,"Darius Miles",384
847,"Ben Poquette",384
851,"Marcin Gortat",383
851,"Stanley Johnson",383
851,"Kristaps Porziņģis",383
851,"Ennis Whatley",383
855,"Clark Kellogg",381
855,"Jerry Sloan",381
855,"Jarred Vanderbilt",381
858,"Walter McCarty",380
858,"Kevin Porter Jr.",380
858,"Bill Walton",380
861,"Len Elmore",379
861,"Alonzo Gee",379
861,"Curtis Perry",379
864,"Jordan Poole",378
864,"Tristan Thompson",378
866,"Dennis Smith Jr.",377
866,"Otis Smith",377
868,"Devin Vassell",376
869,"Alperen Şengün",374
869,"Rudy Tomjanovich",374
871,"Serge Ibaka",373
872,"Rik Smits",372
873,"Fred Carter",371
873,"Mike McGee",371
873,"Jeff McInnis",371
873,"Mickaël Piétrus",371
877,"Jerryd Bayless",370
877,"Malcolm Brogdon",370
877,"Arvydas Sabonis",370
880,"Dave Corzine",369
880,"Herm Gilliam",369
880,"Sidney Green",369
880,"Andrew Toney",369
884,"Miles Bridges",368
884,"Jason Collins",368
884,"Mark Eaton",368
884,"Patrick Patterson",368
888,"Isaiah Rider",367
889,"Charlie Criss",366
890,"Reggie King",365
890,"Lewis Lloyd",365
892,"Alan Henderson",364
893,"Jan van Breda Kolff",363
894,"Grayson Allen",362
894,"Omri Casspi",362
894,"Seth Curry",362
894,"Mitchell Robinson",362
898,"Antoine Carr",361
898,"Tracy Murray",361
898,"Michael Smith",361
901,"Pat Cummings",360
901,"Clint Richardson",360
903,"Aaron Brooks",359
903,"Bob Hansen",359
905,"Nickeil Alexander-Walker",358
905,"Gerald Henderson",358
905,"Paul Silas",358
908,"Glen Davis",357
908,"Ian Mahinmi",357
908,"Lance Stephenson",357
911,"Lauri Markkanen",356
912,"Trevor Booker",355
912,"Spencer Haywood",355
914,"Malik Monk",354
914,"Stromile Swift",354
914,"Haywoode Workman",354
917,"Billy McKinney",353
917,"Ben McLemore",353
917,"T.J. Warren",353
920,"Lee Mayberry",352
921,"Kenneth Faried",351
921,"Ryan Gomes",351
921,"Alton Lister",351
921,"Chris Whitney",351
925,"Willie Cauley-Stein",350
925,"Kyle Kuzma",350
927,"Ed Davis",349
927,"Toney Douglas",349
927,"Clemon Johnson",349
927,"Mark Macon",349
931,"John Collins",348
932,"Anthony Bonner",346
932,"Cason Wallace",346
934,"Michael Beasley",345
934,"Darryl Dawkins",345
934,"JaVale McGee",345
937,"Kevin McHale",344
937,"Nick Weatherspoon",344
939,"Arron Afflalo",341
939,"Scott Burrell",341
939,"Earl Cureton",341
939,"Juan Dixon",341
943,"Darrick Martin",340
944,"Josh Childress",339
945,"Deni Avdija",338
946,"Jose Alvarado",337
947,"James Donaldson",336
947,"Fred Jones",336
947,"Smush Parker",336
947,"Sasha Vujačić",336
951,"Gerald Green",335
951,"Ja Morant",335
951,"Kevin Ollie",335
951,"Brandon Roy",335
955,"Chris Dudley",334
956,"Deandre Ayton",333
956,"Michael Curry",333
956,"Danny Vranes",333
956,"Jalen Williams",333
960,"Ryan Anderson",332
960,"Jim Chones",332
960,"Don Collins",332
960,"Andrew Lang",332
960,"Naz Reid",332
960,"Cody Zeller",332
966,"J.J. Barea",331
966,"Andris Biedriņš",331
966,"Geoff Huston",331
966,"Travis Outlaw",331
970,"Mark Bryant",330
970,"Erick Dampier",330
970,"Tre Jones",330
970,"Rasho Nesterović",330
970,"John Williamson",330
975,"Kevin Duckworth",329
975,"Mike Dunleavy",329
975,"Mehmet Okur",329
975,"Immanuel Quickley",329
975,"Charlie Villanueva",329
980,"Corie Blount",328
980,"Gary Payton II",328
980,"Tyrus Thomas",328
980,"Franz Wagner",328
980,"Kenrich Williams",328
980,"Sly Williams",328
986,"Mark Blount",327
987,"Kris Humphries",326
987,"Stan McKenzie",326
987,"Cameron Payne",326
987,"Mark West",326
991,"Ryan Bowen",325
991,"Johnny High",325
991,"Elmore Smith",325
994,"Kwame Brown",324
994,"John Mengelt",324
994,"Darius Songaila",324
997,"John Konchar",323
997,"John Shumate",323
999,"Cameron Johnson",322
999,"Chris Kaman",322
