rank,name,value
485,"Purvis Short",3625
486,"Alex Len",3624
487,"Danilo Gallinari",3618
487,"Woody Sauldsberry",3618
489,"Earl Lloyd",3609
490,"George Gervin",3607
491,"Randy Smith",3597
492,"Norm Van Lier",3596
493,"Jayson Williams",3584
494,"Sidney Moncrief",3575
495,"Wilson Chandler",3574
496,"Toni Kukoč",3555
497,"Hersey Hawkins",3554
498,"Billy Paultz",3553
499,"Mike Conley",3547
500,"John Tresvant",3546
501,"Chris Morris",3544
502,"Phil Hubbard",3538
503,"Gorgui Dieng",3534
504,"Rick Roberson",3522
505,"Rick Fox",3517
506,"Andrew Lang",3511
507,"Kevon Looney",3509
508,"Clemon Johnson",3508
509,"Scott Williams",3506
510,"Chris Andersen",3493
511,"Maurice Stokes",3492
512,"Lauri Markkanen",3490
513,"Isiah Thomas",3478
514,"Adonal Foyle",3461
515,"Phil Jackson",3454
516,"Roy Hinson",3452
516,"Kosta Koufos",3452
518,"Steve Johnson",3450
519,"Keith Erickson",3449
520,"Brandon Bass",3448
521,"Harvey Grant",3436
521,"Arvydas Sabonis",3436
521,"Felton Spencer",3436
524,"Larry Nance Jr.",3434
525,"Jeff Mullins",3427
526,"Raef LaFrentz",3423
527,"Dave Bing",3420
528,"Michael Olowokandi",3414
529,"Ryan Anderson",3413
530,"Frank Brickowski",3410
530,"Frank Ramsey",3410
532,"Tony Parker",3396
533,"Allen Iverson",3394
534,"Jae Crowder",3391
535,"Robert Covington",3385
536,"Antoine Carr",3384
537,"Doug Christie",3382
538,"J.R. Reid",3381
539,"Tim Thomas",3379
540,"Jeff Ruland",3378
541,"Malik Rose",3371
542,"Lloyd Neal",3370
543,"Matt Harpring",3366
544,"Ömer Aşık",3362
545,"John Salley",3356
546,"Cornell Warner",3353
547,"Reggie Theus",3349
548,"Jo Jo White",3345
549,"Bob Ferry",3343
550,"Dennis Awtrey",3342
551,"Kwame Brown",3333
551,"Bob Rule",3333
553,"Stephen Jackson",3328
554,"Jim McMillian",3319
555,"Terry Catledge",3314
556,"Kelly Oubre Jr.",3284
557,"Gail Goodrich",3279
558,"Rolando Blackman",3278
558,"Evan Turner",3278
560,"Jason Terry",3274
561,"Jamal Mashburn",3271
562,"Jerome Whitehead",3268
563,"Cedric Ceballos",3258
564,"Charles Jones",3253
565,"Dwight Powell",3252
565,"Thabo Sefolosha",3252
567,"Bradley Beal",3251
568,"Alan Henderson",3249
568,"Greg Smith",3249
570,"Charles Smith",3246
571,"Royce O'Neale",3245
572,"Chuck Hayes",3243
572,"Walt Wesley",3243
574,"Nate McMillan",3222
575,"Andrew Bynum",3221
575,"Sam Cassell",3221
577,"Kyle Anderson",3217
578,"Stacey Augmon",3216
579,"Steve Francis",3215
580,"Bill Robinzine",3209
581,"Sean Elliott",3204
582,"Jalen Rose",3193
582,"Michael Smith",3193
584,"John Gianelli",3188
585,"Danny Fortson",3184
585,"Klay Thompson",3184
587,"Baron Davis",3183
587,"Brian Shaw",3183
587,"Corliss Williamson",3183
590,"Jim Krebs",3177
591,"Kyrie Irving",3173
592,"Earl Cureton",3172
593,"Pervis Ellison",3170
594,"Jay Vincent",3167
595,"Mitchell Robinson",3164
596,"McCoy McLemore",3161
597,"Matt Geiger",3158
598,"Anfernee Hardaway",3146
599,"Craig Ehlo",3139
600,"Darrell Walker",3134
601,"Steve Stipanovich",3131
602,"Othella Harrington",3130
603,"Cody Zeller",3125
604,"CJ McCollum",3119
605,"Len Chappell",3113
606,"Jim Davis",3109
606,"Vinnie Johnson",3109
608,"Mike Bibby",3103
609,"Maurice Cheeks",3088
610,"Alperen Şengün",3086
611,"Miles Bridges",3077
612,"Chris Wilcox",3076
613,"J.R. Smith",3073
614,"Cazzie Russell",3068
615,"Jerry Stackhouse",3067
616,"Steve Smith",3060
617,"Michael Ray Richardson",3056
618,"Walter Davis",3053
619,"Buddy Hield",3052
620,"Larry Hughes",3039
620,"Damon Stoudamire",3039
622,"Billy Knight",3037
623,"Dale Schlueter",3034
624,"Lamond Murray",3033
625,"Phil Jordon",3028
626,"Andray Blatche",3024
626,"Jerami Grant",3024
628,"Charlie Villanueva",3019
629,"Vern Fleming",3012
630,"Tom Owens",3010
631,"Blair Rasmussen",3006
632,"Dejounte Murray",3000
633,"Brandon Ingram",2996
634,"Junior Bridgeman",2995
635,"Evan Mobley",2994
636,"Chauncey Billups",2992
636,"Mark Bryant",2992
638,"James Bailey",2988
639,"Byron Scott",2987
640,"Randy Breuer",2986
640,"JaMychal Green",2986
642,"Dewayne Dedmon",2970
643,"Devin Booker",2966
644,"Tony Massenburg",2964
645,"Leon Douglas",2954
646,"Jamal Crawford",2948
647,"Jim Barnes",2939
648,"Eric Bledsoe",2937
649,"Trevor Booker",2932
650,"Bryon Russell",2914
651,"Don Chaney",2913
651,"Tom McMillen",2913
653,"Cuttino Mobley",2902
654,"Oliver Miller",2893
655,"Danny Granger",2888
656,"Terry Davis",2887
657,"Josh Howard",2886
658,"Tony Allen",2884
658,"Derek Harper",2884
660,"Sean Rooks",2877
661,"Nic Claxton",2875
661,"Marreese Speights",2875
663,"Kelvin Cato",2874
663,"Monta Ellis",2874
665,"Raymond Felton",2867
666,"Isaiah Hartenstein",2866
667,"Desmond Mason",2863
668,"Michael Beasley",2861
669,"Tim Hardaway",2855
669,"Gene Shue",2855
671,"Richard Hamilton",2852
672,"Jared Dudley",2849
673,"Jalen Duren",2848
673,"Jim Loscutoff",2848
675,"Brian Skinner",2841
676,"Ben Simmons",2840
677,"Nerlens Noel",2835
678,"Kentavious Caldwell-Pope",2833
678,"Lionel Simmons",2833
680,"Kemba Walker",2831
681,"Ricky Rubio",2830
682,"Danny Green",2827
683,"Trey Lyles",2826
684,"Rod Higgins",2819
685,"Goran Dragić",2816
686,"Dick Barnett",2812
687,"Chris Mills",2808
688,"Roy Tarpley",2803
